Batch size,Momentum,decay,Learning rate,Epochs,Neurons,Sequence size,Loss,elapsed_sec
6,0.991069881354697,4.81261959023582E-06,0.032401875356714,924,99,30,-0.151931316621842,21218.0528037548
5,0.991727011320738,2.74444270667529E-06,0.025470534705875,980,81,17,-0.151974502310622,18972.2238125801
20,0.990894709520703,6.16455540140082E-06,0.076872215212592,361,44,7,-0.151980998841199,248.634984731674
5,0.992752528487507,5.1333217516469E-06,0.077921891698786,934,58,30,-0.152866989854843,12870.9255924225
7,0.990581205540695,5.70596834512191E-06,0.042522134727877,869,77,23,-0.152887887625318,13964.0996842384
30,0.997770273790487,4.73903463936327E-06,0.096180078438504,500,50,7,-0.152946448687351,229.147331237793
16,0.99786175567423,1.85216336626217E-06,0.051263648571293,103,65,19,-0.153702139854431,1896.1618514061
5,0.9983175133089,1.39152328002696E-06,0.031829572839416,862,48,22,-0.154037379022492,8958.45353889465
5,0.99062715237937,5.91654999929638E-06,0.052477148090732,858,26,30,-0.15420748637889,17503.2752969265
25,0.991502686491153,3.53454205231285E-06,0.097067284484949,100,34,27,-0.1544320672909,1100.20776677132
22,0.998290392363704,4.12986504191463E-06,0.092375238049138,101,41,19,-0.154432319415112,1896.52615952492
26,0.997461753967323,7.01083721568002E-06,0.05966574435381,100,33,30,-0.154698796890756,3011.05292534828
7,0.998590586020269,3.73088811831646E-06,0.055341876437952,675,70,17,-0.155056951916777,1895.89657378197
7,0.991024257911272,5.26681803250042E-06,0.086935037184978,905,84,26,-0.155168027795376,12118.0397884846
6,0.998854719211177,4.47043486245292E-06,0.056170972506144,100,75,17,-0.155267605092377,1897.40931916237
13,0.991675992152151,9.88392256627041E-06,0.057135169443964,102,39,28,-0.156569425777722,1896.2768342495
7,0.998360896294157,6.33975856995694E-06,0.066477892709841,976,99,21,-0.157199679707226,9185.88003206253
16,0.998117117165715,5.15108736401005E-06,0.081890836385238,102,87,30,-0.157563140796077,1100.42660140991
30,0.998427601058966,6.90970152495352E-06,0.091783926025906,100,35,15,-0.1578371389625,1100.02330231667
22,0.995768958634069,1.58546409897602E-06,0.098533262194376,660,98,5,-0.158252896534072,316.032603502274
5,0.992041989496853,6.75101945814875E-06,0.048551318816846,870,52,25,-0.158643861677735,20020.8367745876
6,0.991870316402137,9.27777944203169E-06,0.03604533444625,849,44,30,-0.158877276845517,16382.9270014763
5,0.993186042867939,9.35917255682844E-06,0.075818615461506,793,91,30,-0.159134537041668,16260.4979805946
5,0.99852630176309,9.52323846694054E-06,0.026132019228384,470,16,24,-0.159164612221115,5303.24306631088
5,0.992427840061443,6.26283641986309E-06,0.055248531487552,917,78,28,-0.159974084125571,13288.7247414589
5,0.991135011099505,4.35004186219E-06,0.066544543522899,872,98,26,-0.160092201916144,15538.8155527115
5,0.992162151550854,6.09383863276077E-06,0.053120101540301,925,48,24,-0.160502665081715,19482.5198824406
6,0.998222998569425,9.86297268171686E-06,0.031640022657897,639,12,16,-0.160711207950953,5138.03942489624
6,0.991078854195031,8.1223170868879E-06,0.033238233183473,919,35,18,-0.162144785630517,19041.5027463436
6,0.993366773588977,3.72658155373678E-06,0.055525888071354,966,95,30,-0.162960879504681,12311.5087714195
7,0.993303275939555,7.47535518823981E-06,0.046408447019708,103,72,22,-0.162964330299904,1896.68963193893
7,0.998904286298448,2.38890591162177E-06,0.025327887325972,101,66,29,-0.163247182805051,1100.12943100929
7,0.998605412403073,6.80841396841853E-06,0.037775396343384,834,100,24,-0.164038744140813,9069.14730358124
5,0.991411364724881,1.2379341278523E-06,0.08430375576225,904,43,21,-0.164615865600737,15539.0021095276
5,0.995559399553581,8.87466867291232E-06,0.069522912112033,809,94,22,-0.16480380688843,13080.7755281925
8,0.997453567789376,3.54209354055915E-06,0.053048344463795,900,20,10,-0.165014140764061,1895.3030629158
6,0.998515753796168,3.68356003284142E-06,0.072878430686644,794,100,24,-0.165715750861675,11180.0006792545
19,0.997209895943878,8.58016392013426E-06,0.056141535091709,101,53,29,-0.165755416116407,1099.90283727646
6,0.995336757290271,5.07729071449183E-06,0.072182743236353,949,99,30,-0.166117389295851,12266.2318053246
5,0.998227964010848,6.50928982304007E-06,0.048044413159019,922,58,20,-0.166423788196162,8649.28313231468
16,0.997252411348915,1.08959359541962E-06,0.094252763065085,101,58,18,-0.166701876868804,3009.92370557785
11,0.998101895611151,1.61977932583239E-06,0.062612004470319,847,67,28,-0.166788703171156,7294.92045426369
6,0.991773290514144,2.49902128858589E-06,0.030668139445062,954,80,19,-0.167130166548304,19894.6414949894
13,0.996892730685246,9.57803160058892E-06,0.022388299904069,102,55,14,-0.167573412131403,1897.94451928139
13,0.995436643594971,2.03798254569086E-06,0.029588505276451,100,92,16,-0.167575062795853,1896.26796340942
7,0.998699415094661,4.73895789649208E-06,0.080695192734047,968,68,29,-0.167744038526409,11115.3552172184
16,0.997917051882197,8.45280934892562E-06,0.063845017716615,897,45,27,-0.168253081910154,1895.37220406532
5,0.996893820693202,4.57992331240698E-06,0.043728773358626,909,33,28,-0.168930487426859,11916.3194727898
15,0.998544490638052,9.20077187962724E-06,0.050423388619308,102,25,28,-0.170026712600262,3010.95739912987
9,0.998824775738009,7.10590379942573E-06,0.045101728544945,102,42,18,-0.170980698661879,1100.11785840988
11,0.991420823161747,6.26227547528339E-06,0.055304226164368,101,40,12,-0.171103646498673,1100.31669712067
18,0.996998438154299,3.62372503789311E-06,0.043529582044717,402,62,30,-0.171227149905697,1099.13627076149
26,0.996737884045763,4.27325516984728E-06,0.088290560663852,801,92,6,-0.171244074900945,415.06018614769
5,0.99887933316759,7.52858520432689E-06,0.027115139365153,980,88,25,-0.171332379803062,10625.46347332
7,0.994958615494202,2.40565188970411E-06,0.088599966030541,898,73,27,-0.172151392008713,10810.4961872101
29,0.99865825106019,1.29281947437544E-06,0.07352455307852,103,46,6,-0.172816164415292,316.483415842056
8,0.998256191445626,2.47916046363432E-06,0.061789067705753,103,46,15,-0.173589761032886,649.932533025742
5,0.997893536808166,7.93736558747165E-06,0.057247205883665,145,50,16,-0.173721379290024,4009.06613874435
5,0.992186370703584,8.7630328643712E-06,0.069111793939717,935,57,29,-0.174015665486936,16106.8959608078
5,0.991895374324086,9.29363460649961E-06,0.07640947710417,843,25,10,-0.174306528281649,16678.9671702385
30,0.997887027993197,6.51812567499749E-06,0.052580251466527,101,74,10,-0.17430792231949,3009.78378939629
5,0.99890864945591,7.2025441467001E-06,0.034782370452994,648,14,30,-0.174343306230762,7357.05924391747
7,0.998438425715069,8.82416892168885E-06,0.059547234305393,220,22,29,-0.17533383806867,4778.20556092262
5,0.99855960292299,6.40666582003644E-06,0.063739629815011,255,35,28,-0.175766887483738,5264.9677195549
7,0.990827614308853,4.99961649333911E-06,0.046940268113665,101,57,20,-0.176000027201678,1897.30464577675
6,0.996906533338591,5.02687405350013E-06,0.05844750825904,742,35,28,-0.176115356626049,11245.128382206
6,0.997723675392932,3.08016329543738E-06,0.048572726902734,994,81,22,-0.176287044741605,9973.95099949837
5,0.991770592463686,9.12704677011716E-06,0.046302697331443,902,46,23,-0.176731654687932,19402.5877249241
5,0.998806655134298,4.04870622897009E-06,0.041777484667201,816,59,29,-0.177041378473082,9943.12268066406
8,0.993275298534918,6.31445907878523E-06,0.058926425200609,258,47,17,-0.17739141980807,649.677748680115
13,0.991798983723793,3.14382523339658E-06,0.064464023861748,676,53,24,-0.17767266152387,1895.75528764725
16,0.993429101614383,4.63680570215193E-06,0.075032797935193,101,9,20,-0.177861252583955,1100.3280313015
7,0.992023105869707,4.49000686244256E-06,0.067747985833965,825,86,21,-0.178264328758968,13426.445584774
5,0.994549929730305,2.26303647840995E-06,0.028982179951709,901,25,24,-0.17844515951707,14736.0031356812
5,0.993390891080832,7.32286186244895E-06,0.067870731072917,859,28,27,-0.17872770089022,12870.9414052963
5,0.991314767239586,9.35895632129713E-06,0.0753257811833,895,41,24,-0.178895535502345,14566.2998731136
11,0.991799485072533,8.58750782486892E-06,0.090420380986658,100,71,21,-0.179538243930591,1100.02966165543
8,0.998977826019012,1.02113116244808E-06,0.024536274156959,518,67,26,-0.179557996465171,5000.58705210686
6,0.998949172124912,9.95675107177727E-06,0.052486970604049,684,32,27,-0.180519975484052,5982.42075395584
17,0.995834893848881,1.05602467852457E-06,0.052636708833826,100,76,9,-0.18076041774178,3010.61123037338
5,0.992175850560651,9.9082341346273E-06,0.070476847294077,911,48,10,-0.181157649133582,18053.1126925945
17,0.99861627202712,2.56040044818763E-06,0.068370764254712,454,91,10,-0.181359534969135,414.768386125565
7,0.993156182221827,3.93123959951283E-06,0.090083080791151,969,91,29,-0.18192051703571,12595.3234598637
10,0.992852019725202,8.73265448985977E-06,0.087848957825084,100,45,21,-0.182421930918568,1897.54611063004
5,0.992154073743371,2.29170816588928E-06,0.036965586072599,860,94,28,-0.182428074820388,12243.3114550114
30,0.998783162988503,9.61331641227832E-06,0.029354799527788,639,52,25,-0.182466823369899,3010.27546334267
15,0.998828122189868,6.42051750147341E-06,0.027480331862174,728,96,19,-0.182508556405082,4778.11444592476
12,0.997745093190784,4.82949799940932E-06,0.077836410132466,950,59,18,-0.182721534743905,1895.65847563744
6,0.991656389746245,6.02845377883769E-06,0.063375158543425,869,59,26,-0.183275694859789,14672.8184518814
30,0.998521114538963,2.57190601994738E-06,0.093994980263118,100,28,28,-0.183366141732662,650.046632766724
5,0.990331472917855,8.58118897517089E-06,0.073251095869422,769,97,28,-0.184460832386888,12998.0367238522
6,0.997289085623506,6.31604010675497E-06,0.029773617616092,868,34,24,-0.184645103290677,9483.62339162827
11,0.998983271597863,4.80888156560836E-06,0.064343639886591,286,19,19,-0.184681316915279,1897.05488204956
27,0.995736809382335,7.43184866949005E-06,0.078908188353181,303,27,20,-0.185076544943609,316.097681522369
13,0.99893034855378,4.52696057482596E-06,0.065696870956932,232,26,19,-0.1856037757049,414.888178110123
8,0.998683012079012,1.84908424657171E-06,0.043139914063308,864,49,26,-0.186060297758655,7542.62990665436
6,0.997347852697019,9.07705323847842E-06,0.05478358787425,102,47,25,-0.186405409920089,4008.95550966263
5,0.998588982506621,1.40153176587286E-06,0.04193492276498,887,49,24,-0.186616946130674,9366.86897516251
5,0.991612318407565,5.5181558968185E-06,0.069473681544203,911,63,22,-0.187055221121562,15765.0746028423
17,0.994905700138958,4.09007360308732E-06,0.025453543000919,709,57,30,-0.187607517806433,1895.28734374046
7,0.997273116595737,4.50011498592019E-06,0.071885682872617,874,63,24,-0.187621810731102,8546.7758193016
7,0.993376464365318,2.25956651945058E-06,0.066960398282547,946,85,26,-0.18904691371829,11441.5507671833
7,0.991864251120024,5.50394864692943E-06,0.058963010591491,962,92,29,-0.189070081288215,12266.2907702923
7,0.995540174636733,3.5454368417486E-06,0.049443658594398,769,12,28,-0.189273363359833,11036.6039845943
17,0.990188896641762,6.78528564117717E-06,0.070271739773694,633,53,21,-0.189418556972554,1098.85614061356
28,0.998125402513112,2.29149430765148E-06,0.030520626855634,584,97,20,-0.190159845665881,4778.21960091591
7,0.998635879103912,1.91911663006683E-06,0.070557663345799,863,90,29,-0.190276866758703,10043.7004754543
16,0.996313288575243,4.34686204150656E-06,0.050589098969923,102,27,28,-0.190302880380743,1099.87068247795
5,0.997874146084328,7.05859674585617E-06,0.045156759546424,101,56,23,-0.19053896653809,3009.62915873528
16,0.998720194973519,9.72288413881332E-06,0.055110034679585,102,15,30,-0.191202084704112,1100.25653219223
19,0.993907354459534,9.76341034932221E-06,0.06729841514195,103,42,15,-0.191766665998808,3009.74740934372
26,0.998118462436341,1.82216239670174E-06,0.056053776999481,690,17,6,-0.192088154680801,4010.15234303474
7,0.99454466370022,7.8749634723776E-06,0.064956591539588,832,74,30,-0.192150145608892,12416.0642940998
6,0.994607970875478,9.04213521812418E-06,0.056329103816832,922,96,27,-0.19220506986405,11383.058958292
10,0.998762215055362,1.49008496141652E-06,0.015477759392869,965,61,28,-0.192882664742008,6558.8536324501
7,0.998281879405038,3.75555350457494E-06,0.04849876009958,101,46,5,-0.193025133600741,1100.1603038311
8,0.99348628086199,5.92291800840164E-06,0.060528373468722,101,87,28,-0.194080850449942,1897.27931571007
5,0.998761645651746,7.8513668170531E-06,0.061115929646903,103,50,18,-0.194853122889375,1100.09964466095
17,0.998959777715911,8.69801300873649E-06,0.041921430304883,828,21,29,-0.194979306911269,4777.81478452683
6,0.998706796297035,7.71261356324314E-06,0.088632236765376,107,48,8,-0.195213809077229,415.174227952957
6,0.991047063522884,3.0653224378756E-06,0.048373809274318,783,15,29,-0.195466882999866,12022.737818718
5,0.99730249577693,8.76664218257939E-06,0.08665070374159,791,96,21,-0.19561798733316,12363.9673998356
5,0.995346463231643,8.39294261456297E-06,0.089052607069797,979,45,28,-0.195799967774781,13517.6913506985
24,0.996879274670541,7.90968800512435E-06,0.017127429668448,174,85,9,-0.19673961416191,158.448210716248
5,0.996291812473906,4.43963909602282E-06,0.085279025788814,965,56,21,-0.19778120674585,11281.0946457386
16,0.997773397858244,6.36973194246552E-06,0.04559680817216,103,89,28,-0.198051810905498,1100.25075554848
12,0.998950779601677,5.17039002284361E-06,0.062449415800426,102,19,16,-0.198347787372768,3009.58997535706
5,0.99213237023189,6.49889322986284E-06,0.06114978083734,974,61,28,-0.198438291788422,16464.5026772022
5,0.998615756281226,6.6229820534133E-06,0.072084050001364,966,88,14,-0.198806107505081,12998.0444202423
14,0.995286389072987,2.90582479786686E-06,0.088588907730549,103,62,30,-0.199650350116914,3010.84397816658
5,0.99823459699672,6.36625857391669E-06,0.05230593494099,784,88,23,-0.201292397944551,9007.06839132309
5,0.99641537939192,3.36454377316615E-06,0.036497931218912,102,79,24,-0.202195605699052,1897.1110599041
19,0.996686085054253,8.93673837614628E-06,0.037978704203822,101,17,18,-0.203635985349441,4009.7473628521
5,0.996303842055349,7.95885058598333E-06,0.073553831698331,457,32,30,-0.204128946828586,3009.15371847153
9,0.997736326617435,2.86805114225809E-06,0.036737846609834,103,16,27,-0.204167453255108,1100.37546133995
7,0.991607960170198,4.88840861668426E-06,0.068254326362119,955,84,28,-0.204189954505813,12095.4497637749
18,0.99746158748222,1.60052540195489E-06,0.087139242703157,102,52,17,-0.20493876375258,415.220423460007
7,0.990747684373002,6.36894761425696E-06,0.070661444539869,956,71,21,-0.20516896185122,13517.7719452381
5,0.991439484887332,8.78371908428128E-06,0.088533972251547,822,57,28,-0.20532806441989,17314.9708325863
23,0.996431818709448,4.00670432239446E-06,0.047442645837546,101,61,30,-0.205378435632234,3009.93358850479
5,0.998377805882205,8.12571073937867E-06,0.070174053784248,989,75,28,-0.205384540061156,12647.2973277569
6,0.998856243263305,4.65155220462998E-06,0.039215879956629,673,14,29,-0.206321929972018,5000.49048113823
5,0.998731699274729,9.99968460032521E-06,0.081166565463034,102,48,22,-0.206453651974076,1099.80119585991
7,0.998933342700442,5.53014852060843E-06,0.085895552610714,990,83,26,-0.207361681822767,8262.65760970116
5,0.992097671919555,9.45646627588785E-06,0.06705008040732,835,27,24,-0.207542336446808,18305.2565407753
5,0.991661326043335,5.1863690213975E-06,0.023518893021646,958,11,18,-0.20778109303986,19562.370798111
5,0.991928832193351,6.56554107810496E-06,0.046209042932986,838,46,29,-0.208365972884881,17734.8383164406
6,0.991937460986411,8.84299055864676E-06,0.055063964180058,876,26,27,-0.208936096307762,14844.8802466393
5,0.995081337891849,2.21167372423263E-06,0.082112947779909,843,74,24,-0.209785665286348,12871.0693061352
10,0.995073870196432,6.92086142509226E-06,0.097817641811823,100,80,19,-0.209942748770118,1897.8061068058
11,0.99868650957457,5.39866583956079E-06,0.064041758031319,101,47,28,-0.212783194036894,1897.61573410034
7,0.998914554707883,9.83218392362614E-06,0.032172745922032,726,24,15,-0.213314161242283,5816.88041973114
6,0.997916844965707,7.41735072585684E-06,0.056738285462807,100,44,12,-0.213621950879952,3009.96190547943
26,0.995925469078849,1.70804926643428E-06,0.093990054702435,960,93,7,-0.213898611339656,649.447311162949
26,0.998181904174766,9.82644148898085E-06,0.084316051329648,101,46,9,-0.213960420720431,3010.04440879822
16,0.997786815402637,2.55822019679876E-06,0.065019187978995,101,47,25,-0.214080683728482,1100.46580171585
5,0.991061160594406,7.13404124935433E-06,0.075166998884575,923,29,27,-0.214435057040859,17067.8403658867
12,0.997653638506675,3.38285671929343E-06,0.061413950416505,101,22,15,-0.214990429157756,1897.82072067261
28,0.990810929274885,7.50492836368117E-06,0.052658376487803,617,71,10,-0.215320951172284,414.699498891831
9,0.990135929206626,4.02358852552742E-06,0.094638890188483,317,50,6,-0.215622395954349,414.878972291946
5,0.996871103308909,1.88559999926661E-06,0.042732104557728,792,72,30,-0.215703596991877,11244.9557859898
